day,product,avg_tone,n
2015-12-09,GLD,4.643675673463143,52
2015-12-09,SPY,-1.1522093250460459,7325
2015-12-09,TLT,0.0595407125454505,59
2015-12-09,USO,-1.7024782167265169,1645
2015-12-09,UUP,-1.5051645163209968,1040
2015-12-10,GLD,4.181263651920422,47
2015-12-10,SPY,-1.160906149032789,6639
2015-12-10,TLT,0.93814758625411909,57
2015-12-10,USO,-1.3589146937019008,1723
2015-12-10,UUP,-1.3570234468070859,2075
2015-12-11,GLD,3.5008842649436924,50
2015-12-11,SPY,-1.4627506595197326,7475
2015-12-11,TLT,-0.47935906494814434,62
2015-12-11,USO,-2.068967854318768,1673
2015-12-11,UUP,-1.5910199767324789,1776
2015-12-12,GLD,5.5864845557017953,23
2015-12-12,SPY,-1.541450964277125,2568
2015-12-12,TLT,-2.0173395859413157,29
2015-12-12,USO,-2.0549951564011408,721
2015-12-12,UUP,-1.6028912974433089,845
2015-12-13,GLD,4.0297202904622988,24
2015-12-13,SPY,-1.1696713733871054,2096
2015-12-13,TLT,0.40102083907511088,16
2015-12-13,USO,-1.4472946682522643,607
2015-12-13,UUP,-1.7472336488265374,516
2015-12-14,GLD,3.3769349867200047,49
2015-12-14,SPY,-1.1964318342671936,7118
2015-12-14,TLT,-0.3230494200004978,58
2015-12-14,USO,-2.0705239303076253,1734
2015-12-14,UUP,-1.8912843630322576,2187
2015-12-15,GLD,3.1992841161318677,33
2015-12-15,SPY,-0.95958807558402281,6968
2015-12-15,TLT,-0.23784564736011707,64
2015-12-15,USO,-1.8318841823573233,1785
2015-12-15,UUP,-1.3141786717746411,3194
2015-12-16,GLD,3.6695761994921625,29
2015-12-16,SPY,-0.57295572195562128,8011
2015-12-16,TLT,0.33809953459210917,68
2015-12-16,USO,-1.0312909990625068,1628
2015-12-16,UUP,-0.71102224425019422,5529
2015-12-17,GLD,2.7354510067952615,60
2015-12-17,SPY,-0.56103148005313119,7722
2015-12-17,TLT,0.608033138902241,87
2015-12-17,USO,-1.3567406369525998,1451
2015-12-17,UUP,-0.66377627603732181,5600
2015-12-18,GLD,4.4765130595586005,33
2015-12-18,SPY,-1.2683136695308483,7155
2015-12-18,TLT,-0.70364742273203951,89
2015-12-18,USO,-1.8180941217249127,1621
2015-12-18,UUP,-1.180134068556052,2313
2015-12-19,GLD,5.0800292105558995,27
2015-12-19,SPY,-1.6530806985728881,2942
2015-12-19,TLT,-2.7245817058761612,17
2015-12-19,USO,-1.7210213628500419,610
2015-12-19,UUP,-1.6029098970825328,967
2015-12-20,GLD,3.2622136333648104,18
2015-12-20,SPY,-2.1615067059699768,3269
2015-12-20,TLT,-0.064580135507622316,10
2015-12-20,USO,-0.12093954627913334,666
2015-12-20,UUP,-1.2871956481662017,587
2015-12-21,GLD,5.4124011545264388,47
2015-12-21,SPY,-1.3954852120071159,6225
2015-12-21,TLT,0.08634130255993791,47
2015-12-21,USO,-1.9862468423858812,1661
2015-12-21,UUP,-1.2542912641589603,1459
2015-12-22,GLD,3.9883865401890204,34
2015-12-22,SPY,-0.89816192757947655,6605
2015-12-22,TLT,0.3439300974499867,37
2015-12-22,USO,-1.507751514907909,1465
2015-12-22,UUP,-0.91408698139548183,1628
2015-12-23,GLD,1.104436357377905,59
2015-12-23,SPY,-0.45049083621009844,6724
2015-12-23,TLT,0.47437344893244571,64
2015-12-23,USO,-1.1086589140148919,1464
2015-12-23,UUP,-0.499552883118752,1550
2015-12-24,GLD,4.4889588293275322,29
2015-12-24,SPY,-0.84949286017992787,4599
2015-12-24,TLT,-0.51720909714476015,39
2015-12-24,USO,-1.0880229541871758,1125
2015-12-24,UUP,-0.73273405998915553,1111
2015-12-25,GLD,5.3504360897892784,22
2015-12-25,SPY,-1.0027475117113112,2160
2015-12-25,TLT,-0.56140110023408329,9
2015-12-25,USO,-1.0818519335590395,718
2015-12-25,UUP,-1.0438037758893601,404
2015-12-26,GLD,5.1898980408446169,22
2015-12-26,SPY,-0.89964307797008136,1296
2015-12-26,TLT,-0.74686180142376468,9
2015-12-26,USO,-1.389350807708928,369
2015-12-26,UUP,-1.6585813792098625,284
2015-12-27,GLD,5.7741791807582805,13
2015-12-27,SPY,-1.0014506837185639,1252
2015-12-27,TLT,-0.22653151316441997,10
2015-12-27,USO,-1.3299618207330757,378
2015-12-27,UUP,-1.4383086556647269,350
2015-12-28,GLD,3.92752664009417,27
2015-12-28,SPY,-1.27978651181814,4856
2015-12-28,TLT,0.042300481630556913,52
2015-12-28,USO,-1.8175445119928977,1240
2015-12-28,UUP,-0.88875429894232194,945
2015-12-29,GLD,3.6494334044799861,32
2015-12-29,SPY,-0.85381735705271344,5225
2015-12-29,TLT,0.6221667381189423,68
2015-12-29,USO,-0.96562514656763077,1401
2015-12-29,UUP,-0.84483077202150092,1426
2015-12-30,GLD,3.0115521675280519,42
2015-12-30,SPY,-1.0647499433358232,5945
2015-12-30,TLT,1.2450173093273251,62
2015-12-30,USO,-1.7114169034149183,1243
2015-12-30,UUP,-1.1661066432843825,844
2015-12-31,GLD,4.8620418640448424,18
2015-12-31,SPY,-1.9286277011978676,5619
2015-12-31,TLT,-0.036367586045609038,21
2015-12-31,USO,-1.6527071261644075,1147
2015-12-31,UUP,-1.3946632875020462,1280
2016-01-01,GLD,5.5910318505381476,20
2016-01-01,SPY,-1.9657472283969795,2940
2016-01-01,TLT,-1.2232359975047464,6
2016-01-01,USO,-1.6059966071742806,521
2016-01-01,UUP,-1.2147900357563943,699
2016-01-02,GLD,4.9258607025916987,24
2016-01-02,SPY,-1.7351876889811841,1839
2016-01-02,TLT,-0.34893870374503894,5
2016-01-02,USO,-1.5526243036286551,524
2016-01-02,UUP,-1.172333629581801,313
2016-01-03,GLD,4.4551837381566877,9
2016-01-03,SPY,-1.0171821959378706,1451
2016-01-03,TLT,-0.55244486397095927,3
2016-01-03,USO,-1.2105064875395803,398
2016-01-03,UUP,-1.3642559432236336,330
2016-01-04,GLD,3.2385735098635187,42
2016-01-04,SPY,-2.2816684856697322,8069
2016-01-04,TLT,-1.4467002628483123,63
2016-01-04,USO,-2.3138498524869098,1420
2016-01-04,UUP,-1.3994313812882018,951
2016-01-05,GLD,3.6845379157056919,50
2016-01-05,SPY,-2.1807506035182294,8466
2016-01-05,TLT,-0.24830391781489514,46
2016-01-05,USO,-2.6414892395528482,1694
2016-01-05,UUP,-1.4102953814814876,1119
2016-01-06,GLD,2.4058225708018637,58
2016-01-06,SPY,-1.7972338316777421,6891
2016-01-06,TLT,-3.1345448524818043,56
2016-01-06,USO,-1.9041472504092263,1835
2016-01-06,UUP,-1.7126019997262625,1413
2016-01-07,GLD,1.831346734802384,45
2016-01-07,SPY,-2.3838400679066054,8832
2016-01-07,TLT,-2.3054344203050614,46
2016-01-07,USO,-2.984887087854541,1998
2016-01-07,UUP,-2.1603658344968912,1270
2016-01-08,GLD,4.3007309597576606,48
2016-01-08,SPY,-2.0360562302476373,8870
2016-01-08,TLT,-1.1561393626526555,49
2016-01-08,USO,-1.7438744015858547,1511
2016-01-08,UUP,-1.1738108367664701,2029
2016-01-09,GLD,4.4128298930234884,24
2016-01-09,SPY,-1.9418494241277813,3363
2016-01-09,TLT,-1.4006421324479512,16
2016-01-09,USO,-1.2238240933916096,733
2016-01-09,UUP,-1.2004806561808479,754
2016-01-10,GLD,4.405311704760023,21
2016-01-10,SPY,-1.444537453768663,3048
2016-01-10,TLT,-0.70328210104685707,10
2016-01-10,USO,-1.036452376530252,715
2016-01-10,UUP,-1.0291714462948403,689
2016-01-11,GLD,4.088481654839244,66
2016-01-11,SPY,-1.4566198951902183,8410
2016-01-11,TLT,-0.43088845769877732,49
2016-01-11,USO,-1.9658829670204674,1670
2016-01-11,UUP,-1.4818905849165593,956
2016-01-12,GLD,3.8452418284132848,45
2016-01-12,SPY,-1.1288429852283217,8609
2016-01-12,TLT,1.460145174262206,83
2016-01-12,USO,-2.2495102819607218,2526
2016-01-12,UUP,-1.5080001694325162,1537
2016-01-13,GLD,3.6753639254653407,63
2016-01-13,SPY,-1.1887565804361242,8388
2016-01-13,TLT,1.565985694970726,77
2016-01-13,USO,-2.1651638873808747,2448
2016-01-13,UUP,-2.0073340477551547,1463
2016-01-14,GLD,4.3826570905674851,49
2016-01-14,SPY,-1.7556170063477159,9093
2016-01-14,TLT,-1.0067073242062068,71
2016-01-14,USO,-2.2839530172227369,1990
2016-01-14,UUP,-1.4390825410503643,1385
2016-01-15,GLD,2.3759513725846442,45
2016-01-15,SPY,-2.0675012933766226,10600
2016-01-15,TLT,-0.541588033779852,60
2016-01-15,USO,-2.6558908899714448,2308
2016-01-15,UUP,-2.6221433092535191,2203
2016-01-16,GLD,4.7973687062490482,30
2016-01-16,SPY,-1.8429757261533646,3753
2016-01-16,TLT,-0.99900719437063068,18
2016-01-16,USO,-2.54114807840443,1034
2016-01-16,UUP,-2.2315233362483768,701
2016-01-17,GLD,7.1440471417923668,27
2016-01-17,SPY,-1.6283451162740714,3584
2016-01-17,TLT,0.14654922936353729,18
2016-01-17,USO,-1.7097424489356015,900
2016-01-17,UUP,-2.0973285709574725,529
2016-01-18,GLD,6.0366333811739157,62
2016-01-18,SPY,-1.480284112291959,9269
2016-01-18,TLT,-1.1918999600105611,74
2016-01-18,USO,-2.2243289126675303,2508
2016-01-18,UUP,-2.0125026205406735,935
2016-01-19,GLD,5.7155967364959315,44
2016-01-19,SPY,-1.131284518397818,8267
2016-01-19,TLT,0.16505729556397553,54
2016-01-19,USO,-1.7631720566083209,1967
2016-01-19,UUP,-1.325281704796555,781
2016-01-20,GLD,3.9020239492943114,73
2016-01-20,SPY,-2.0480652035242097,9734
2016-01-20,TLT,-0.80082276152697984,82
2016-01-20,USO,-2.6676050620860541,2613
2016-01-20,UUP,-1.9885584433482963,1482
2016-01-21,GLD,4.8853804972105017,47
2016-01-21,SPY,-1.3826749586969715,10082
2016-01-21,TLT,-0.089625854760550211,96
2016-01-21,USO,-2.2091334058967691,2339
2016-01-21,UUP,-2.1400253653084609,1410
2016-01-22,GLD,3.1043806298575385,34
2016-01-22,SPY,-0.8883250288683765,8165
2016-01-22,TLT,0.51915938868034961,57
2016-01-22,USO,-1.5768856371946651,2044
2016-01-22,UUP,-1.3370508123825275,899
2016-01-23,GLD,6.0282703613076905,35
2016-01-23,SPY,-0.83902546252471,3403
2016-01-23,TLT,-2.2969965146265472,14
2016-01-23,USO,-1.082061536669277,733
2016-01-23,UUP,-1.0380871510260152,481
2016-01-24,GLD,6.9245037927616195,30
2016-01-24,SPY,-1.0848547423424137,2491
2016-01-24,TLT,-0.42281263599445496,12
2016-01-24,USO,-0.784278316268286,588
2016-01-24,UUP,-1.0586218627946282,326
2016-01-25,GLD,4.5114293767863334,54
2016-01-25,SPY,-1.1501900165971091,7307
2016-01-25,TLT,-0.59452076041182167,39
2016-01-25,USO,-1.171709208564772,1613
2016-01-25,UUP,-1.4703504290379563,1081
2016-01-26,GLD,4.4699270999071139,64
2016-01-26,SPY,-1.029479963717967,9170
2016-01-26,TLT,-0.22341968276724808,57
2016-01-26,USO,-1.6343533687459979,1785
2016-01-26,UUP,-1.1622322807130498,1615
2016-01-27,GLD,3.4081394660942617,63
2016-01-27,SPY,-1.0682736725160757,9012
2016-01-27,TLT,0.16413391910621608,50
2016-01-27,USO,-1.3483325809940181,1912
2016-01-27,UUP,-1.9005966838447781,2396
2016-01-28,GLD,5.2527750503937831,53
2016-01-28,SPY,-0.69507123538192961,9011
2016-01-28,TLT,0.071013114870423374,65
2016-01-28,USO,-1.7713917815922913,2060
2016-01-28,UUP,-1.7505637331478934,2025
2016-01-29,GLD,4.590992879359419,55
2016-01-29,SPY,-0.8619970094221604,9276
2016-01-29,TLT,0.60524900179009589,71
2016-01-29,USO,-1.0648390052309837,1596
2016-01-29,UUP,-2.0389144295660535,1720
2016-01-30,GLD,4.9814004674812846,46
2016-01-30,SPY,-1.447940502833774,3288
2016-01-30,TLT,-0.98482900337087642,42
2016-01-30,USO,-0.763822386807486,682
2016-01-30,UUP,-2.1068651662755769,650
2016-01-31,GLD,6.9238849326948486,42
2016-01-31,SPY,-1.0864969259045358,2549
2016-01-31,TLT,-0.67863993468416028,16
2016-01-31,USO,-0.0866051061163891,576
2016-01-31,UUP,-1.676084420523982,360
2016-02-01,GLD,4.7000372094272107,80
2016-02-01,SPY,-1.0856743756600209,7648
2016-02-01,TLT,0.013084120564440301,72
2016-02-01,USO,-1.5240299826420711,1395
2016-02-01,UUP,-1.5762434121627911,1438
2016-02-02,GLD,3.853405343646898,62
2016-02-02,SPY,-0.70555041420095621,10122
2016-02-02,TLT,-0.45861790872187169,65
2016-02-02,USO,-2.09091571989983,1786
2016-02-02,UUP,-1.4185493330390728,1001
2016-02-03,GLD,5.0615253526784345,62
2016-02-03,SPY,-0.87816459046743123,8395
2016-02-03,TLT,-1.5465174605707128,95
2016-02-03,USO,-1.4790099314059924,1594
2016-02-03,UUP,-1.6166690547139626,863
2016-02-04,GLD,4.0680806613724361,93
2016-02-04,SPY,-0.84810744593579879,8890
2016-02-04,TLT,0.035894339874284968,61
2016-02-04,USO,-1.0060238924626623,1769
2016-02-04,UUP,-1.6415828880357968,1723
2016-02-05,GLD,5.26110573272796,80
2016-02-05,SPY,-1.4677098866747786,11349
2016-02-05,TLT,-1.3325958941242837,117
2016-02-05,USO,-1.4146601801038738,1200
2016-02-05,UUP,-1.6730153285782208,2393
2016-02-06,GLD,5.576424564301977,89
2016-02-06,SPY,-1.633413937078765,4363
2016-02-06,TLT,-1.6663499023951232,22
2016-02-06,USO,-1.1654482692405272,555
2016-02-06,UUP,-1.8476273510785648,668
2016-02-07,GLD,5.6191192462606745,70
2016-02-07,SPY,-1.6200957607166322,2517
2016-02-07,TLT,-0.35235488647752422,6
2016-02-07,USO,-0.49571549396974046,541
2016-02-07,UUP,-1.774678547959238,358
2016-02-08,GLD,3.50858468842954,79
2016-02-08,SPY,-1.6518340817798536,8388
2016-02-08,TLT,-1.0747272414008684,150
2016-02-08,USO,-1.0281257743584651,1139
2016-02-08,UUP,-1.8262585868414523,1514
2016-02-09,GLD,2.9784531391283138,84
2016-02-09,SPY,-1.5362885741717511,9900
2016-02-09,TLT,-1.6324089578087646,183
2016-02-09,USO,-1.8377175390179075,1329
2016-02-09,UUP,-2.3141238302883043,1816
2016-02-10,GLD,3.5590175565690343,53
2016-02-10,SPY,-0.86270302288728351,11655
2016-02-10,TLT,-0.948713824621424,137
2016-02-10,USO,-1.6036560737329881,1328
2016-02-10,UUP,-2.0130490142688608,2791
2016-02-11,GLD,3.6117342510050494,63
2016-02-11,SPY,-1.2430748165464309,9979
2016-02-11,TLT,-0.71580725851218763,125
2016-02-11,USO,-1.7389938422940798,1528
2016-02-11,UUP,-2.3504379108544042,2619
2016-02-12,GLD,3.27786471415868,94
2016-02-12,SPY,-1.5524474296150215,10746
2016-02-12,TLT,-0.37538519656177149,90
2016-02-12,USO,-1.4546031812149731,1310
2016-02-12,UUP,-2.0813976706805639,1821
2016-02-13,GLD,4.2577958221955576,50
2016-02-13,SPY,-1.524760224466537,3638
2016-02-13,TLT,-2.1586455381024878,34
2016-02-13,USO,-1.0848447492636764,891
2016-02-13,UUP,-1.7724192317470759,508
2016-02-14,GLD,4.3487404231614528,22
2016-02-14,SPY,-1.4388375748736026,2698
2016-02-14,TLT,-0.51077869856374292,15
2016-02-14,USO,-0.50295314221038323,558
2016-02-14,UUP,-2.1771740403900171,596
2016-02-15,GLD,3.5707296685753223,43
2016-02-15,SPY,-0.89969347418102763,5862
2016-02-15,TLT,-0.12077085665474989,73
2016-02-15,USO,-1.4642821610920085,1021
2016-02-15,UUP,-1.6412813161343394,435
2016-02-16,GLD,2.9378392218160121,47
2016-02-16,SPY,-0.67167261702471392,6435
2016-02-16,TLT,0.324796830572628,64
2016-02-16,USO,-1.2959488596732891,2044
2016-02-16,UUP,-2.1352420033476207,1193
2016-02-17,GLD,3.9100451175159381,39
2016-02-17,SPY,-0.53991014347076594,6808
2016-02-17,TLT,0.875582163705149,70
2016-02-17,USO,-1.2630794435162265,1795
2016-02-17,UUP,-1.1644176052719064,2069
2016-02-18,GLD,2.2307196838375818,48
2016-02-18,SPY,-0.625561761938482,7837
2016-02-18,TLT,0.16770970840466026,63
2016-02-18,USO,-0.76965064420378582,1990
2016-02-18,UUP,-1.2693465268504931,1736
2016-02-19,GLD,4.1857439513515233,35
2016-02-19,SPY,-1.0244596186515715,6858
2016-02-19,TLT,-1.1050001401309142,53
2016-02-19,USO,-1.7141861954529132,1329
2016-02-19,UUP,-1.2376199463172914,1189
2016-02-20,GLD,3.3437412846394845,20
2016-02-20,SPY,-0.72707185735481461,3440
2016-02-20,TLT,-1.4969773072604711,19
2016-02-20,USO,-3.2667756898913773,894
2016-02-20,UUP,-1.3670344041575859,339
2016-02-21,GLD,5.125263656829385,24
2016-02-21,SPY,-0.42592218601812393,2375
2016-02-21,TLT,-0.1059050328572488,13
2016-02-21,USO,-1.5866946814388039,597
2016-02-21,UUP,-1.9237625111859704,246
2016-02-22,GLD,2.8813903770598683,50
2016-02-22,SPY,-0.75363333044967007,6248
2016-02-22,TLT,0.26677967597678093,48
2016-02-22,USO,-1.0318336426515011,1593
2016-02-22,UUP,-1.2522278171155814,576
2016-02-23,GLD,3.6510779082197971,188
2016-02-23,SPY,-0.97218873158101571,8307
2016-02-23,TLT,0.084523612592405484,44
2016-02-23,USO,-1.4148800086132225,1651
2016-02-23,UUP,-1.048512421520329,696
2016-02-24,GLD,2.5271384335704226,40
2016-02-24,SPY,-1.1494733307868275,7983
2016-02-24,TLT,-1.5140368239887971,74
2016-02-24,USO,-1.521048078588858,1800
2016-02-24,UUP,-1.5854099403234936,759
2016-02-25,GLD,3.3949021177532028,48
2016-02-25,SPY,-0.73395846691477429,8254
2016-02-25,TLT,0.88336320049173944,59
2016-02-25,USO,-1.1881877473665747,1843
2016-02-25,UUP,-1.2523646271878077,855
2016-02-26,GLD,2.4500273936071775,44
2016-02-26,SPY,-0.61097570474495577,7588
2016-02-26,TLT,1.4444898042274692,63
2016-02-26,USO,-0.66449899768204868,1604
2016-02-26,UUP,-0.49489432984163789,1194
2016-02-27,GLD,4.8981661547055833,32
2016-02-27,SPY,-0.87752367354999539,3019
2016-02-27,TLT,-0.21740856422948246,9
2016-02-27,USO,-1.5351142807468985,737
2016-02-27,UUP,-1.2548160740936083,368
2016-02-28,GLD,5.6339557030398577,25
2016-02-28,SPY,-0.2446281029336525,3755
2016-02-28,TLT,-1.9066122993410186,15
2016-02-28,USO,-0.060927270396508082,545
2016-02-28,UUP,-1.4256676275592806,288
2016-02-29,GLD,2.6606766960808765,70
2016-02-29,SPY,-0.37883933171404449,7390
2016-02-29,TLT,0.0515489262905009,69
2016-02-29,USO,-0.24150536531134681,1291
2016-02-29,UUP,-0.89088979695459125,789
2016-03-01,GLD,3.3181463998348861,44
2016-03-01,SPY,-0.64868234607021025,7587
2016-03-01,TLT,0.31470686470909709,51
2016-03-01,USO,-0.92355491831223713,1421
2016-03-01,UUP,-1.2070374484453055,814
2016-03-02,GLD,2.7871458827547113,52
2016-03-02,SPY,-0.46413287704738843,7199
2016-03-02,TLT,-0.42331112737446791,56
2016-03-02,USO,-0.75345095352408364,1460
2016-03-02,UUP,-0.83220937921823279,1075
2016-03-03,GLD,4.7102108796273416,53
2016-03-03,SPY,-0.755191343586403,6710
2016-03-03,TLT,0.5773161617164364,51
2016-03-03,USO,-0.68174458427843021,1468
2016-03-03,UUP,-0.93252025879211276,1281
2016-03-04,GLD,2.5971606211417693,137
2016-03-04,SPY,-0.99514446067232221,7527
2016-03-04,TLT,0.33531896041686737,61
2016-03-04,USO,-0.80448218398551707,1537
2016-03-04,UUP,-1.2494118934781757,2129
2016-03-05,GLD,3.7417272727900404,18
2016-03-05,SPY,-1.3111318703975055,2513
2016-03-05,TLT,-0.14627589754202372,10
2016-03-05,USO,-0.73288957670052812,751
2016-03-05,UUP,-1.360077758109085,530
2016-03-06,GLD,4.6165761521873554,29
2016-03-06,SPY,-1.2881769428679892,2122
2016-03-06,TLT,0.11698946572342783,10
2016-03-06,USO,-0.091830066741425742,957
2016-03-06,UUP,-1.4045236220881663,379
2016-03-07,GLD,1.7799071334367333,29
2016-03-07,SPY,-1.5541534929849103,8952
2016-03-07,TLT,0.56520867915516626,48
2016-03-07,USO,-1.0274140551925504,1768
2016-03-07,UUP,-0.93323587362339966,1388
2016-03-08,GLD,3.9956977900687547,30
2016-03-08,SPY,-1.0789115188473271,8357
2016-03-08,TLT,-0.23516839699273315,61
2016-03-08,USO,-1.3035145788466882,1697
2016-03-08,UUP,-2.2116359333375968,1107
2016-03-09,GLD,0.65426282687725534,42
2016-03-09,SPY,-0.96901002299020655,8710
2016-03-09,TLT,-0.75336478603437007,64
2016-03-09,USO,-1.003055408324353,1305
2016-03-09,UUP,-1.6825821532155854,1072
2016-03-10,GLD,1.5801590082697972,45
2016-03-10,SPY,-1.1036045324754891,8781
2016-03-10,TLT,-0.30992696467014996,101
2016-03-10,USO,-0.89664152505173411,1329
2016-03-10,UUP,-1.8925926477351849,1190
2016-03-11,GLD,2.9939841385110348,47
2016-03-11,SPY,-0.57771867006623712,7754
2016-03-11,TLT,1.2758252459238353,166
2016-03-11,USO,-0.94222834157813251,1384
2016-03-11,UUP,-2.30326904276907,1459
2016-03-12,GLD,0.82811619718915375,16
2016-03-12,SPY,-0.80595363400148889,2725
2016-03-12,TLT,0.12088871709109757,28
2016-03-12,USO,-1.0660822714401272,702
2016-03-12,UUP,-2.5267276609552076,586
2016-03-13,GLD,0.57694101006670384,9
2016-03-13,SPY,-0.81476930340820886,2464
2016-03-13,TLT,-0.66984215286254367,10
2016-03-13,USO,-1.8298220684181765,853
2016-03-13,UUP,-1.849381431491087,390
2016-03-14,GLD,2.0249591532490747,33
2016-03-14,SPY,-0.68475744841219666,6962
2016-03-14,TLT,0.42866232633865758,84
2016-03-14,USO,-1.0715398046975828,1496
2016-03-14,UUP,-1.4022113198073265,1471
2016-03-15,GLD,1.3740684188639116,26
2016-03-15,SPY,-0.9888432738782087,7261
2016-03-15,TLT,-0.13076574109068459,105
2016-03-15,USO,-1.4704244920277711,1394
2016-03-15,UUP,-2.217922748197966,2568
2016-03-16,GLD,2.1687154052240531,28
2016-03-16,SPY,-0.71321447120993176,8161
2016-03-16,TLT,-0.30529659614549431,60
2016-03-16,USO,-1.1597074130359111,1252
2016-03-16,UUP,-1.7502727702458436,3156
2016-03-17,GLD,2.4795975600332438,27
2016-03-17,SPY,-0.73967607639281052,7384
2016-03-17,TLT,-1.8695257147520927,128
2016-03-17,USO,-0.78813780684093926,1421
2016-03-17,UUP,-1.2638715963690963,2992
2016-03-18,GLD,2.431329630737983,42
2016-03-18,SPY,-0.612048610855359,7018
2016-03-18,TLT,-0.38284606708245583,57
2016-03-18,USO,-1.0093408820912901,1564
2016-03-18,UUP,-1.1958539684437841,2175
2016-03-19,GLD,3.9347193756632741,14
2016-03-19,SPY,-0.9627346987965042,2065
2016-03-19,TLT,-0.44166817198516678,10
2016-03-19,USO,-0.95948664938563144,495
2016-03-19,UUP,-1.7625651711617354,679
2016-03-20,GLD,4.8048009150928372,4
2016-03-20,SPY,-0.88076585577387789,1654
2016-03-20,TLT,-0.85856979263913169,10
2016-03-20,USO,-1.0403361503525095,516
2016-03-20,UUP,-1.7393258938401146,559
2016-03-21,GLD,1.9332837942975709,54
2016-03-21,SPY,-0.72289967306780878,6473
2016-03-21,TLT,0.26676114486523328,55
2016-03-21,USO,-0.9086234263477988,1362
2016-03-21,UUP,-1.4179302770144209,1379
2016-03-22,GLD,2.3307844530832726,42
2016-03-22,SPY,-1.752708905028912,6856
2016-03-22,TLT,0.2460000900889312,53
2016-03-22,USO,-1.1386979375872353,1162
2016-03-22,UUP,-1.5647897461874705,1266
2016-03-23,GLD,2.1807765631109222,50
2016-03-23,SPY,-1.6673757621796474,6929
2016-03-23,TLT,0.15942691400341891,66
2016-03-23,USO,-1.3522794662338742,1327
2016-03-23,UUP,-1.9192920856932003,1367
2016-03-24,GLD,3.9586530427902233,40
2016-03-24,SPY,-1.46278964400297,7183
2016-03-24,TLT,-1.2201216978870781,50
2016-03-24,USO,-1.3431016464583805,1286
2016-03-24,UUP,-1.5625533305118904,1599
2016-03-25,GLD,3.8152590895801932,25
2016-03-25,SPY,-1.239402866436875,3758
2016-03-25,TLT,0.57425344595213534,14
2016-03-25,USO,-0.99036064368802412,687
2016-03-25,UUP,-1.2256665805858769,1117
2016-03-26,GLD,3.2447930805786327,12
2016-03-26,SPY,-1.3912617474672266,2435
2016-03-26,TLT,-1.362662317471435,4
2016-03-26,USO,-0.65162489319110428,392
2016-03-26,UUP,-1.2597984448667,350
2016-03-27,GLD,2.9453540079961495,13
2016-03-27,SPY,-1.866885217011194,2137
2016-03-27,TLT,0.56768039446934027,4
2016-03-27,USO,-0.60916157865819065,310
2016-03-27,UUP,-1.0240843753791669,327
2016-03-28,GLD,3.2781056450452768,44
2016-03-28,SPY,-1.1707749237399079,4878
2016-03-28,TLT,0.61160542963522391,27
2016-03-28,USO,-1.0931066453485558,802
2016-03-28,UUP,-0.7390780342812413,1484
2016-03-29,GLD,3.2278805019073586,44
2016-03-29,SPY,-1.3248451664533714,7519
2016-03-29,TLT,0.713638187996991,68
2016-03-29,USO,-2.21077823375824,1432
2016-03-29,UUP,-1.674418277894157,2358
2016-03-30,GLD,1.7891662518713263,44
2016-03-30,SPY,-0.92139827957469456,7201
2016-03-30,TLT,1.1905267875975631,110
2016-03-30,USO,-0.90871647742006623,1313
2016-03-30,UUP,-1.1412436597003526,2298
2016-03-31,GLD,1.8370787897036294,37
2016-03-31,SPY,-1.0115997676406607,6973
2016-03-31,TLT,0.13477574267005743,43
2016-03-31,USO,-1.1746656437449647,1267
2016-03-31,UUP,-1.5875447129949671,2018
2016-04-01,GLD,2.6492723801728708,37
2016-04-01,SPY,-1.1657522177377873,6916
2016-04-01,TLT,0.735754811886666,91
2016-04-01,USO,-1.0080707882793274,1306
2016-04-01,UUP,-1.3161163924876726,1802
2016-04-02,GLD,4.8468715374060558,22
2016-04-02,SPY,-1.2386559447703369,2872
2016-04-02,TLT,0.6563698661181846,21
2016-04-02,USO,-0.77584749699588262,1112
2016-04-02,UUP,-1.1679064686949308,550
2016-04-03,GLD,4.5618889953854751,12
2016-04-03,SPY,-1.2321555344521893,2231
2016-04-03,TLT,0.20291211225774766,34
2016-04-03,USO,-0.98779576741859487,535
2016-04-03,UUP,-1.0894409475210856,410
2016-04-04,GLD,1.5205364907093768,62
2016-04-04,SPY,-0.88833702455348518,6623
2016-04-04,TLT,0.86471247387415739,108
2016-04-04,USO,-2.3060182291559026,2142
2016-04-04,UUP,-1.0487386147275211,1445
2016-04-05,GLD,2.5829627602033041,38
2016-04-05,SPY,-1.2364549498274138,6743
2016-04-05,TLT,0.3038481358834661,74
2016-04-05,USO,-1.3555825500531709,1514
2016-04-05,UUP,-1.6120211024785784,1073
2016-04-06,GLD,2.3445547702443186,48
2016-04-06,SPY,-1.0215305738362577,7373
2016-04-06,TLT,1.2381129906031696,66
2016-04-06,USO,-1.3704196852654345,2076
2016-04-06,UUP,-1.5954853945830643,1529
2016-04-07,GLD,2.0830088807446154,54
2016-04-07,SPY,-1.3579351746996635,8032
2016-04-07,TLT,0.53506747365078933,92
2016-04-07,USO,-0.44128842576024896,1530
2016-04-07,UUP,-1.786443797003834,1944
2016-04-08,GLD,2.7078352160570742,33
2016-04-08,SPY,-1.4463553176813093,7274
2016-04-08,TLT,1.3070398390171007,86
2016-04-08,USO,-0.886262330411103,1250
2016-04-08,UUP,-1.868371766279926,1569
2016-04-09,GLD,2.0255776687880056,14
2016-04-09,SPY,-1.3295603148515678,2841
